tstamp,repository_name,url,forks_count,total_releases,latest_release,release_date,stars,open_issues,contributors_count,discussions
2025-07-10 12:41:10,NaturalHistoryMuseum/ckanext-iiif,https://github.com/NaturalHistoryMuseum/ckanext-iiif,0,17,v4.0.1,2025-06-09,2,1,3,FALSE
2025-07-10 12:27:40,NaturalHistoryMuseum/ckanext-ldap,https://github.com/NaturalHistoryMuseum/ckanext-ldap,39,31,v4.1.1,2025-06-09,34,9,16,FALSE
2025-07-10 12:55:18,NaturalHistoryMuseum/ckanext-list,https://github.com/NaturalHistoryMuseum/ckanext-list,1,18,v2.1.11,2025-06-09,0,4,4,FALSE
2025-07-10 12:51:40,NaturalHistoryMuseum/ckanext-map,https://github.com/NaturalHistoryMuseum/ckanext-map,1,2,v0.0.2,2018-01-04,0,2,5,FALSE
2025-07-10 12:26:53,NaturalHistoryMuseum/ckanext-nhm,https://github.com/NaturalHistoryMuseum/ckanext-nhm,4,150,v7.1.0,2025-06-16,30,56,8,TRUE
2025-07-10 12:55:25,NaturalHistoryMuseum/ckanext-query-dois,https://github.com/NaturalHistoryMuseum/ckanext-query-dois,0,27,v6.0.1,2025-06-16,0,7,4,FALSE
2025-07-10 12:42:14,NaturalHistoryMuseum/ckanext-sketchfab,https://github.com/NaturalHistoryMuseum/ckanext-sketchfab,1,14,v2.1.11,2025-06-09,2,0,4,FALSE
2025-07-10 12:55:21,NaturalHistoryMuseum/ckanext-solr-heatmap,https://github.com/NaturalHistoryMuseum/ckanext-solr-heatmap,1,2,v0.0.2,2017-12-08,0,0,3,FALSE
2025-07-10 12:49:55,NaturalHistoryMuseum/ckanext-status,https://github.com/NaturalHistoryMuseum/ckanext-status,1,18,v2.4.4,2025-06-09,1,0,4,FALSE
2025-07-10 12:31:45,NaturalHistoryMuseum/ckanext-twitter,https://github.com/NaturalHistoryMuseum/ckanext-twitter,8,16,v2.2.9,2024-05-14,0,0,3,FALSE
2025-07-10 12:30:58,NaturalHistoryMuseum/ckanext-userdatasets,https://github.com/NaturalHistoryMuseum/ckanext-userdatasets,8,17,v2.2.1,2025-07-08,2,0,5,FALSE
2025-07-10 12:26:58,NaturalHistoryMuseum/ckanext-versioned-datastore,https://github.com/NaturalHistoryMuseum/ckanext-versioned-datastore,3,62,v6.3.3,2025-07-08,10,20,3,TRUE
2025-07-10 12:55:23,NaturalHistoryMuseum/ckanext-versioned-tiledmap,https://github.com/NaturalHistoryMuseum/ckanext-versioned-tiledmap,0,22,v2.3.4,2025-06-09,0,3,6,FALSE
2025-07-10 12:33:00,NaturalHistoryMuseum/ckanext-video,https://github.com/NaturalHistoryMuseum/ckanext-video,4,14,v2.1.11,2025-06-09,2,2,4,FALSE
2025-07-10 12:55:26,NaturalHistoryMuseum/ckanext-webview,https://github.com/NaturalHistoryMuseum/ckanext-webview,0,13,v1.1.11,2025-06-09,1,0,3,FALSE
2025-07-10 12:49:17,NextGeoss/ckanext-admintools,https://github.com/NextGeoss/ckanext-admintools,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:40:34,NextGeoss/ckanext-nextgeoss,https://github.com/NextGeoss/ckanext-nextgeoss,0,16,v0.1.15,2020-10-20,3,5,3,FALSE
2025-07-10 12:38:29,NextGeoss/ckanext-nextgeossharvest,https://github.com/NextGeoss/ckanext-nextgeossharvest,1,27,v0.8.1,2022-11-18,5,11,7,FALSE
2025-07-10 12:49:47,NextGeoss/ckanext-opensearch,https://github.com/NextGeoss/ckanext-opensearch,0,34,v2.9.0,2022-12-20,1,1,5,FALSE
2025-07-10 12:45:25,NextGeoss/ckanext-orleans,https://github.com/NextGeoss/ckanext-orleans,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:35:19,NicolaiLolansen/ckanext-cprvalidation,https://github.com/NicolaiLolansen/ckanext-cprvalidation,3,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:45:04,NicolaiLolansen/ckanext-updatedatastore,https://github.com/NicolaiLolansen/ckanext-updatedatastore,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:37:23,NicolaiLolansen/ckanext-updatetracking,https://github.com/NicolaiLolansen/ckanext-updatetracking,2,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:48:54,Nithyavasudevan/ckanext-glasgow,https://github.com/Nithyavasudevan/ckanext-glasgow,0,0,No releases,No releases,1,0,3,FALSE
2025-07-10 12:35:01,NorwegianRefugeeCouncil/ckanext-api-tracking,https://github.com/NorwegianRefugeeCouncil/ckanext-api-tracking,2,7,0.5.1,2025-03-05,4,5,5,FALSE
2025-07-10 12:37:18,NuCivic/ckanext-cmap,https://github.com/NuCivic/ckanext-cmap,1,0,No releases,No releases,6,0,1,FALSE
2025-07-10 12:46:37,O2br/ckanext-temacultura,https://github.com/O2br/ckanext-temacultura,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:34:48,OCHA-DAP/ckanext-powerview,https://github.com/OCHA-DAP/ckanext-powerview,2,3,0.1.0,2020-03-19,4,0,2,FALSE
2025-07-10 12:46:38,OpenDataCordoba/ckanext-odc,https://github.com/OpenDataCordoba/ckanext-odc,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:36:00,OpenDataGIS/ckanext-facet_scheming,https://github.com/OpenDataGIS/ckanext-facet_scheming,5,3,2.0.0a,2023-07-28,0,0,2,FALSE
2025-07-10 12:48:30,OpenDataGIS/ckanext-miteco,https://github.com/OpenDataGIS/ckanext-miteco,0,6,v0.1.3-hotfix,2025-01-15,0,0,1,FALSE
2025-07-10 12:47:19,OpenDataPortal-AT/ckanext-odpat,https://github.com/OpenDataPortal-AT/ckanext-odpat,1,0,No releases,No releases,0,1,1,FALSE
2025-07-10 12:36:14,OpenDevelopmentMekong/ckanext-odm_library,https://github.com/OpenDevelopmentMekong/ckanext-odm_library,3,20,v2.2.1,2017-05-16,0,3,3,FALSE
2025-07-10 12:55:42,OpenGov-OpenData/ckanext-ai-assistants,https://github.com/OpenGov-OpenData/ckanext-ai-assistants,0,0,No releases,No releases,1,1,2,FALSE
2025-07-10 12:31:12,OpenGov-OpenData/ckanext-bostonschema,https://github.com/OpenGov-OpenData/ckanext-bostonschema,5,0,No releases,No releases,3,0,7,FALSE
2025-07-10 12:31:49,OpenGov-OpenData/ckanext-cartodbmap,https://github.com/OpenGov-OpenData/ckanext-cartodbmap,3,0,No releases,No releases,9,5,2,FALSE
2025-07-10 12:55:29,OpenGov-OpenData/ckanext-castate_od_schema,https://github.com/OpenGov-OpenData/ckanext-castate_od_schema,1,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:55:36,OpenGov-OpenData/ckanext-chhs_schema,https://github.com/OpenGov-OpenData/ckanext-chhs_schema,0,0,No releases,No releases,1,0,2,FALSE
2025-07-10 12:36:07,OpenGov-OpenData/ckanext-cnra_schema,https://github.com/OpenGov-OpenData/ckanext-cnra_schema,3,0,No releases,No releases,0,0,5,FALSE
2025-07-10 12:29:14,OpenGov-OpenData/ckanext-cob_theme,https://github.com/OpenGov-OpenData/ckanext-cob_theme,12,0,No releases,No releases,7,0,4,FALSE
2025-07-10 12:55:28,OpenGov-OpenData/ckanext-custom-schema,https://github.com/OpenGov-OpenData/ckanext-custom-schema,1,0,No releases,No releases,0,0,5,FALSE
2025-07-10 12:55:40,OpenGov-OpenData/ckanext-custom_harvest,https://github.com/OpenGov-OpenData/ckanext-custom_harvest,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:37:29,OpenGov-OpenData/ckanext-datasetpermissioning,https://github.com/OpenGov-OpenData/ckanext-datasetpermissioning,2,0,No releases,No releases,1,0,2,FALSE
2025-07-10 12:52:32,OpenGov-OpenData/ckanext-discourse,https://github.com/OpenGov-OpenData/ckanext-discourse,14,0,No releases,No releases,13,9,4,FALSE
2025-07-10 12:34:15,OpenGov-OpenData/ckanext-extensionstheme,https://github.com/OpenGov-OpenData/ckanext-extensionstheme,4,0,No releases,No releases,1,0,1,FALSE
2025-07-10 12:55:32,OpenGov-OpenData/ckanext-harvestnotification,https://github.com/OpenGov-OpenData/ckanext-harvestnotification,1,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:38:34,OpenGov-OpenData/ckanext-heroslider,https://github.com/OpenGov-OpenData/ckanext-heroslider,2,0,No releases,No releases,0,1,1,FALSE
2025-07-10 12:55:38,OpenGov-OpenData/ckanext-heroslideradmin,https://github.com/OpenGov-OpenData/ckanext-heroslideradmin,0,0,No releases,No releases,0,0,2,FALSE
2025-07-10 12:55:43,OpenGov-OpenData/ckanext-in_app_reporting,https://github.com/OpenGov-OpenData/ckanext-in_app_reporting,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:55:45,OpenGov-OpenData/ckanext-markdown_view,https://github.com/OpenGov-OpenData/ckanext-markdown_view,0,0,No releases,No releases,0,0,2,FALSE
2025-07-10 12:43:39,OpenGov-OpenData/ckanext-observability,https://github.com/OpenGov-OpenData/ckanext-observability,0,0,No releases,No releases,0,0,2,FALSE
2025-07-10 12:55:31,OpenGov-OpenData/ckanext-og_datatablesview,https://github.com/OpenGov-OpenData/ckanext-og_datatablesview,1,0,No releases,No releases,0,1,4,FALSE
2025-07-10 12:34:36,OpenGov-OpenData/ckanext-opendata_theme,https://github.com/OpenGov-OpenData/ckanext-opendata_theme,4,0,No releases,No releases,0,0,6,FALSE
2025-07-10 12:55:34,OpenGov-OpenData/ckanext-virginia_schema,https://github.com/OpenGov-OpenData/ckanext-virginia_schema,1,0,No releases,No releases,0,0,4,FALSE
2025-07-10 12:45:17,OpenTransportDataProject/ckanext-sintef,https://github.com/OpenTransportDataProject/ckanext-sintef,0,0,No releases,No releases,0,0,2,FALSE
2025-07-10 12:36:24,OpenUpSA/ckanext-discourse-sso,https://github.com/OpenUpSA/ckanext-discourse-sso,2,0,No releases,No releases,1,0,1,FALSE
2025-07-10 12:36:58,OriHoch/ckanext-file_uploader_ui,https://github.com/OriHoch/ckanext-file_uploader_ui,3,0,No releases,No releases,0,2,1,FALSE
2025-07-10 12:37:04,PacificCommunity/ckanext-spc-pdh,https://github.com/PacificCommunity/ckanext-spc-pdh,2,0,No releases,No releases,2,2,11,FALSE
2025-07-10 12:40:03,Pooya-Oladazimi/ckanext-my-first-cool-extension,https://github.com/Pooya-Oladazimi/ckanext-my-first-cool-extension,1,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:38:54,PopulateTools/ckanext-ansible-workflow,https://github.com/PopulateTools/ckanext-ansible-workflow,1,0,No releases,No releases,5,0,1,FALSE
2025-07-10 12:36:30,PopulateTools/ckanext-topics,https://github.com/PopulateTools/ckanext-topics,2,0,No releases,No releases,2,0,3,FALSE
2025-07-10 12:42:06,Psykar/ckanext-ands,https://github.com/Psykar/ckanext-ands,0,0,No releases,No releases,2,0,1,FALSE
2025-07-10 12:51:38,PublicaMundi/ckanext-helloresource,https://github.com/PublicaMundi/ckanext-helloresource,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:44:54,PublicaMundi/ckanext-helloworld,https://github.com/PublicaMundi/ckanext-helloworld,0,0,No releases,No releases,1,0,1,FALSE
2025-07-10 12:50:31,PublicaMundi/ckanext-interlinking,https://github.com/PublicaMundi/ckanext-interlinking,1,0,No releases,No releases,1,1,3,FALSE
2025-07-10 12:28:45,PublicaMundi/ckanext-publicamundi,https://github.com/PublicaMundi/ckanext-publicamundi,12,0,No releases,No releases,13,54,5,FALSE
2025-07-10 12:32:49,PublicaMundi/ckanext-vectorstorer,https://github.com/PublicaMundi/ckanext-vectorstorer,3,0,No releases,No releases,4,0,3,FALSE
2025-07-10 12:47:35,Quatral/ckanext-vds,https://github.com/Quatral/ckanext-vds,0,0,No releases,No releases,0,0,2,FALSE
2025-07-10 12:33:29,REEEP/ckanext-climate-tagger,https://github.com/REEEP/ckanext-climate-tagger,2,0,No releases,No releases,9,2,3,FALSE
2025-07-10 12:47:00,RTIInternational/ckanext-advancedauth,https://github.com/RTIInternational/ckanext-advancedauth,0,0,No releases,No releases,0,0,3,FALSE
2025-07-10 12:38:45,RadoRado/ckanext-extrafields,https://github.com/RadoRado/ckanext-extrafields,2,0,No releases,No releases,0,0,0,FALSE
2025-07-10 12:49:21,SAEONData/ckanext-accesscontrol,https://github.com/SAEONData/ckanext-accesscontrol,0,10,v1.0.0-beta,2020-06-12,0,4,1,FALSE
2025-07-10 12:47:47,SAEONData/ckanext-jsonpatch,https://github.com/SAEONData/ckanext-jsonpatch,0,6,v1.0.0,2020-06-12,0,1,1,FALSE
2025-07-10 12:51:55,SAERI-Datacenter/ckanext-docs,https://github.com/SAERI-Datacenter/ckanext-docs,0,0,No releases,No releases,0,0,2,FALSE
2025-07-10 12:43:17,SAERI-Datacenter/ckanext-saerischema,https://github.com/SAERI-Datacenter/ckanext-saerischema,0,1,v0.1,2019-02-05,1,0,2,FALSE
2025-07-10 12:43:48,SDM-TIB/ckanext-fedorkg,https://github.com/SDM-TIB/ckanext-fedorkg,0,24,v0.8.2,2025-04-09,0,0,1,FALSE
2025-07-10 12:49:57,SDM-TIB/ckanext-jupyternotebook,https://github.com/SDM-TIB/ckanext-jupyternotebook,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:29:22,SENATICS/ckanext-opendatagovpy,https://github.com/SENATICS/ckanext-opendatagovpy,7,0,No releases,No releases,12,0,3,FALSE
2025-07-10 12:43:24,SFB-ELAINE/ckanext-papaya,https://github.com/SFB-ELAINE/ckanext-papaya,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:50:54,SFB-ELAINE/ckanext-paraview,https://github.com/SFB-ELAINE/ckanext-paraview,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:36:05,SICTIAM/ckanext-resource-location,https://github.com/SICTIAM/ckanext-resource-location,2,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:44:58,SenseTecnic/ckanext-wotkit,https://github.com/SenseTecnic/ckanext-wotkit,0,0,No releases,No releases,0,3,4,FALSE
2025-07-10 12:52:11,SmdhMdep/ckanext-granularvisibility,https://github.com/SmdhMdep/ckanext-granularvisibility,0,0,No releases,No releases,0,0,3,FALSE
2025-07-10 12:44:31,SmdhMdep/ckanext-usertracking,https://github.com/SmdhMdep/ckanext-usertracking,1,0,No releases,No releases,0,0,4,FALSE
2025-07-10 12:56:20,TIBHannover/ckanext-bioschemaharvester,https://github.com/TIBHannover/ckanext-bioschemaharvester,0,1,v0.1.5,2024-07-25,0,0,1,FALSE
2025-07-10 12:56:17,TIBHannover/ckanext-cancel-dataset-creation,https://github.com/TIBHannover/ckanext-cancel-dataset-creation,0,1,1.0.0,2024-12-17,0,0,2,FALSE
2025-07-10 12:56:25,TIBHannover/ckanext-close-for-guests,https://github.com/TIBHannover/ckanext-close-for-guests,1,10,1.1.6,2025-02-27,1,1,3,FALSE
2025-07-10 12:56:37,TIBHannover/ckanext-crc-trr-298,https://github.com/TIBHannover/ckanext-crc-trr-298,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:56:34,TIBHannover/ckanext-crc1153,https://github.com/TIBHannover/ckanext-crc1153,0,0,No releases,No releases,1,0,2,FALSE
2025-07-10 12:56:36,TIBHannover/ckanext-crc1368,https://github.com/TIBHannover/ckanext-crc1368,0,0,No releases,No releases,1,0,1,FALSE
2025-07-10 12:56:22,TIBHannover/ckanext-custom-dataset-metadata,https://github.com/TIBHannover/ckanext-custom-dataset-metadata,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:56:43,TIBHannover/ckanext-data-comparision,https://github.com/TIBHannover/ckanext-data-comparision,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:56:28,TIBHannover/ckanext-data-comparison,https://github.com/TIBHannover/ckanext-data-comparison,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:56:23,TIBHannover/ckanext-dataset-metadata-automation,https://github.com/TIBHannover/ckanext-dataset-metadata-automation,0,1,1.0.0,2025-01-20,0,0,2,FALSE
2025-07-10 12:56:42,TIBHannover/ckanext-dataset-transfer,https://github.com/TIBHannover/ckanext-dataset-transfer,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:56:49,TIBHannover/ckanext-dcatapcrc,https://github.com/TIBHannover/ckanext-dcatapcrc,0,0,No releases,No releases,0,1,2,FALSE
2025-07-10 12:36:37,TIBHannover/ckanext-dwgviewer,https://github.com/TIBHannover/ckanext-dwgviewer,2,0,No releases,No releases,2,0,1,FALSE
2025-07-10 12:42:15,TIBHannover/ckanext-email-notification,https://github.com/TIBHannover/ckanext-email-notification,0,2,1.1.0,2024-12-16,2,0,2,FALSE
2025-07-10 12:56:18,TIBHannover/ckanext-feature-image,https://github.com/TIBHannover/ckanext-feature-image,0,2,1.0.1,2024-12-16,0,1,2,FALSE
2025-07-10 12:52:17,TIBHannover/ckanext-multiuploader,https://github.com/TIBHannover/ckanext-multiuploader,4,2,2.0.0,2024-12-13,2,2,3,FALSE
2025-07-10 12:56:31,TIBHannover/ckanext-oai-jsonld-harvester,https://github.com/TIBHannover/ckanext-oai-jsonld-harvester,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:56:15,TIBHannover/ckanext-organization-group,https://github.com/TIBHannover/ckanext-organization-group,0,1,1.0.0,2024-12-16,0,0,2,FALSE
2025-07-10 12:56:45,TIBHannover/ckanext-resource-custom-metadata,https://github.com/TIBHannover/ckanext-resource-custom-metadata,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:49:25,TIBHannover/ckanext-semtag,https://github.com/TIBHannover/ckanext-semtag,0,0,No releases,No releases,1,5,2,FALSE
2025-07-10 12:56:27,TIBHannover/ckanext-sfb-search,https://github.com/TIBHannover/ckanext-sfb-search,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:56:48,TIBHannover/ckanext-sfb-search-extension,https://github.com/TIBHannover/ckanext-sfb-search-extension,0,0,No releases,No releases,1,0,1,FALSE
2025-07-10 12:56:51,TIBHannover/ckanext-system-stats,https://github.com/TIBHannover/ckanext-system-stats,0,0,No releases,No releases,0,0,2,FALSE
2025-07-10 12:56:39,TIBHannover/ckanext-system-stats-old,https://github.com/TIBHannover/ckanext-system-stats-old,0,0,No releases,No releases,0,0,0,FALSE
2025-07-10 12:39:15,TIBHannover/ckanext-tif-imageview,https://github.com/TIBHannover/ckanext-tif-imageview,2,3,1.1.0,2024-12-13,1,0,2,FALSE
2025-07-10 12:56:14,TIBHannover/ckanext-upgrade-dataset,https://github.com/TIBHannover/ckanext-upgrade-dataset,0,5,v.1.1.3,2021-09-16,0,0,1,FALSE
2025-07-10 12:56:40,TIBHannover/ckanext-user-manual,https://github.com/TIBHannover/ckanext-user-manual,0,1,1.0.0,2025-01-20,0,0,3,FALSE
2025-07-10 12:37:48,TIBHannover/ckanext-videoviewer,https://github.com/TIBHannover/ckanext-videoviewer,2,0,No releases,No releases,1,0,1,FALSE
2025-07-10 12:56:32,TIBHannover/ckanext_sfb_layout,https://github.com/TIBHannover/ckanext_sfb_layout,0,0,No releases,No releases,1,0,1,FALSE
2025-07-10 12:36:19,TerriaJS/ckanext-terria_view,https://github.com/TerriaJS/ckanext-terria_view,3,0,No releases,No releases,0,1,0,FALSE
2025-07-10 12:27:23,TkTech/ckanext-cloudstorage,https://github.com/TkTech/ckanext-cloudstorage,56,0,No releases,No releases,37,23,7,FALSE
2025-07-10 12:44:32,Trusts-eu/ckanext-vocabularies,https://github.com/Trusts-eu/ckanext-vocabularies,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:35:27,UCSUR-Pitt/ckanext-wprdctheme,https://github.com/UCSUR-Pitt/ckanext-wprdctheme,3,0,No releases,No releases,1,0,1,FALSE
2025-07-10 12:36:18,USEPA/ckanext-collaborator_orgs,https://github.com/USEPA/ckanext-collaborator_orgs,5,0,No releases,No releases,1,0,1,FALSE
2025-07-10 12:42:17,USEPA/ckanext-linked-storage,https://github.com/USEPA/ckanext-linked-storage,2,0,No releases,No releases,2,1,1,FALSE
2025-07-10 12:41:29,USEPA/ckanext-plotly,https://github.com/USEPA/ckanext-plotly,3,0,No releases,No releases,2,1,1,FALSE
2025-07-10 12:47:44,UoA-eResearch/ckanext-cer,https://github.com/UoA-eResearch/ckanext-cer,0,0,No releases,No releases,0,0,0,FALSE
2025-07-10 12:50:19,UoA-eResearch/ckanext-ezid,https://github.com/UoA-eResearch/ckanext-ezid,0,0,No releases,No releases,1,0,1,FALSE
2025-07-10 12:34:11,ViderumGlobal/ckanext-dataexplorer,https://github.com/ViderumGlobal/ckanext-dataexplorer,5,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:33:15,ViderumGlobal/ckanext-ed,https://github.com/ViderumGlobal/ckanext-ed,6,0,No releases,No releases,1,14,7,FALSE
2025-07-10 12:31:33,VilledeMontreal/ckanext-montreal-archive,https://github.com/VilledeMontreal/ckanext-montreal-archive,5,0,No releases,No releases,5,2,7,FALSE
2025-07-10 12:39:05,WPRDC/ckanext-legacy-wprdctheme,https://github.com/WPRDC/ckanext-legacy-wprdctheme,2,0,No releases,No releases,0,0,2,FALSE
2025-07-10 12:47:28,WilJoey/ckanext-ksgeo,https://github.com/WilJoey/ckanext-ksgeo,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:35:24,WorldBank-Transport/ckanext-resourcemeta,https://github.com/WorldBank-Transport/ckanext-resourcemeta,3,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:38:44,XVTSolutions/ckanext-clone,https://github.com/XVTSolutions/ckanext-clone,2,0,No releases,No releases,0,0,0,FALSE
2025-07-10 12:56:57,XVTSolutions/ckanext-dsactions,https://github.com/XVTSolutions/ckanext-dsactions,1,1,v1.0,2014-04-30,0,0,0,FALSE
2025-07-10 12:33:41,XVTSolutions/ckanext-extend_search,https://github.com/XVTSolutions/ckanext-extend_search,5,1,v1.0,2014-04-17,1,0,2,FALSE
2025-07-10 12:48:39,XVTSolutions/ckanext-metameta,https://github.com/XVTSolutions/ckanext-metameta,0,0,No releases,No releases,0,0,0,FALSE
2025-07-10 12:37:42,XVTSolutions/ckanext-reorder,https://github.com/XVTSolutions/ckanext-reorder,1,0,No releases,No releases,1,0,0,FALSE
2025-07-10 12:56:54,XVTSolutions/ckanext-review,https://github.com/XVTSolutions/ckanext-review,0,1,v1.0,2014-04-30,0,1,2,FALSE
2025-07-10 12:49:11,XVTSolutions/ckanext-suspend,https://github.com/XVTSolutions/ckanext-suspend,0,1,v1.0,2014-04-06,0,0,2,FALSE
2025-07-10 12:46:16,XVTSolutions/ckanext-trak,https://github.com/XVTSolutions/ckanext-trak,1,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:48:37,XVTSolutions/ckanext-vdojstats,https://github.com/XVTSolutions/ckanext-vdojstats,0,1,v1.0,2014-04-22,0,0,2,FALSE
2025-07-10 12:56:56,XVTSolutions/ckanext-vdojtheme,https://github.com/XVTSolutions/ckanext-vdojtheme,0,1,v1.0,2014-05-01,1,0,1,FALSE
2025-07-10 12:56:53,XVTSolutions/ckanext-xvt,https://github.com/XVTSolutions/ckanext-xvt,0,0,No releases,No releases,0,0,0,FALSE
2025-07-10 12:51:58,Yesser-GitHub/ckanext-odp,https://github.com/Yesser-GitHub/ckanext-odp,0,0,No releases,No releases,0,0,2,FALSE
2025-07-10 12:48:23,YourOpenDAta/ckanext-dcatapedp,https://github.com/YourOpenDAta/ckanext-dcatapedp,0,6,v1.0.4,2023-12-02,1,0,1,FALSE
2025-07-10 12:47:50,abdelrahman146/ckanext-highlighting,https://github.com/abdelrahman146/ckanext-highlighting,0,0,No releases,No releases,0,0,0,FALSE
2025-07-10 12:33:49,abgov/ckanext-ab_scheming,https://github.com/abgov/ckanext-ab_scheming,3,1,v0.1.4,2016-09-27,3,2,3,FALSE
2025-07-10 12:39:51,abgov/ckanext-geomapviewer,https://github.com/abgov/ckanext-geomapviewer,0,0,No releases,No releases,4,0,0,FALSE
2025-07-10 12:32:47,abgov/ckanext-open_alberta,https://github.com/abgov/ckanext-open_alberta,6,2,v0.0.1,2016-12-19,1,9,2,FALSE
2025-07-10 12:44:59,abulte/ckanext-countapicalls,https://github.com/abulte/ckanext-countapicalls,1,0,No releases,No releases,0,1,1,FALSE
2025-07-10 12:45:16,adrianfish/ckanext-eismetadatafields,https://github.com/adrianfish/ckanext-eismetadatafields,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:48:59,adrianfish/ckanext-eismetadatapusher,https://github.com/adrianfish/ckanext-eismetadatapusher,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:49:43,agmorev/ckanext-apidocs,https://github.com/agmorev/ckanext-apidocs,0,0,No releases,No releases,0,0,2,FALSE
2025-07-10 12:39:21,alabs/ckanext-carchi_theme,https://github.com/alabs/ckanext-carchi_theme,2,0,No releases,No releases,1,3,3,FALSE
2025-07-10 12:50:09,alantygel/ckanext-featurednumber,https://github.com/alantygel/ckanext-featurednumber,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:35:10,alantygel/ckanext-semantictags,https://github.com/alantygel/ckanext-semantictags,2,0,No releases,No releases,3,0,1,FALSE
2025-07-10 12:30:45,alantygel/ckanext-tagmanager,https://github.com/alantygel/ckanext-tagmanager,4,0,No releases,No releases,10,2,2,FALSE
2025-07-10 12:51:44,alejandrofcarrera/ckanext-geolinkeddata,https://github.com/alejandrofcarrera/ckanext-geolinkeddata,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:31:38,alexandrainst/ckanext-realtime,https://github.com/alexandrainst/ckanext-realtime,2,0,No releases,No releases,28,5,0,FALSE
2025-07-10 12:39:43,alexbyrnes/ckanext-mongodb,https://github.com/alexbyrnes/ckanext-mongodb,0,0,No releases,No releases,4,1,1,FALSE
2025-07-10 12:32:45,aliwaqas333/ckanext-kpodp_theme,https://github.com/aliwaqas333/ckanext-kpodp_theme,3,0,No releases,No releases,6,1,3,FALSE
2025-07-10 12:28:33,alphagov/ckanext-datagovuk,https://github.com/alphagov/ckanext-datagovuk,15,53,v1.14.0,2025-04-30,12,15,35,FALSE
2025-07-10 12:32:28,amercader/ckanext-embeddings,https://github.com/amercader/ckanext-embeddings,3,2,v0.1.1,2024-05-22,14,2,2,FALSE
2025-07-10 12:38:58,amercader/ckanext-glasgow_theme,https://github.com/amercader/ckanext-glasgow_theme,2,0,No releases,No releases,0,0,2,FALSE
2025-07-10 12:43:56,amercader/ckanext-search,https://github.com/amercader/ckanext-search,0,0,No releases,No releases,5,0,1,FALSE
2025-07-10 12:45:40,amercader/ckanext-testext,https://github.com/amercader/ckanext-testext,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:51:16,amirbuldan/ckanext-publikasi,https://github.com/amirbuldan/ckanext-publikasi,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:42:55,anibalpacheco/ckanext-agesic,https://github.com/anibalpacheco/ckanext-agesic,0,0,No releases,No releases,0,0,0,FALSE
2025-07-10 12:51:11,apteksdi/ckanext-schemingdcat,https://github.com/apteksdi/ckanext-schemingdcat,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:38:41,apteksdi/ckanext-sdbi,https://github.com/apteksdi/ckanext-sdbi,2,0,No releases,No releases,0,0,2,FALSE
2025-07-10 12:40:11,apteksdi/ckanext-sdi,https://github.com/apteksdi/ckanext-sdi,1,0,No releases,No releases,3,1,3,FALSE
2025-07-10 12:56:01,aptivate/ckanext-countrygroup,https://github.com/aptivate/ckanext-countrygroup,0,0,No releases,No releases,1,0,6,FALSE
2025-07-10 12:56:03,aptivate/ckanext-crisis,https://github.com/aptivate/ckanext-crisis,0,0,No releases,No releases,0,0,6,FALSE
